InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
541051,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,2011-09-20 15:03:00,3.56,13117,Spain
541051,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-09-20 15:03:00,2.69,13117,Spain
541051,48187,DOORMAT HOME SWEET HOME,15,2011-09-20 15:03:00,7.3,13117,Spain
541051,22197,SMALL POPCORN HOLDER,4,2011-09-20 15:03:00,0.88,13117,Spain
541051,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2011-09-20 15:03:00,3.95,13117,Spain
538770,23298,SPACEBOY LUNCH BOX,7,2011-09-20 15:46:00,1.92,12774,United Kingdom
538770,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-09-20 15:46:00,2.4,12774,United Kingdom
538770,21506,FANCY FONT BIRTHDAY CARD,7,2011-09-20 15:46:00,0.42,12774,United Kingdom
538770,21754,HOME BUILDING BLOCK WORD,17,2011-09-20 15:46:00,6.52,12774,United Kingdom
538770,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2011-09-20 15:46:00,3.52,12774,United Kingdom
538770,71053,WHITE METAL LANTERN,19,2011-09-20 15:46:00,3.36,12774,United Kingdom
538770,84406B,CREAM CUPID HEARTS COAT HANGER,20,2011-09-20 15:46:00,2.91,12774,United Kingdom
538766,22197,SMALL POPCORN HOLDER,8,2011-09-20 16:52:00,0.92,12774,United Kingdom
538766,48187,DOORMAT HOME SWEET HOME,19,2011-09-20 16:52:00,6.78,12774,United Kingdom
537083,21506,FANCY FONT BIRTHDAY CARD,11,2011-09-20 17:57:00,0.44,12455,Australia
537083,22960,JAM MAKING SET WITH JARS,10,2011-09-20 17:57:00,3.91,12455,Australia
537083,21754,HOME BUILDING BLOCK WORD,6,2011-09-20 17:57:00,6.43,12455,Australia
537083,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-09-20 17:57:00,3.69,12455,Australia
537083,21754,HOME BUILDING BLOCK WORD,20,2011-09-20 17:57:00,5.84,12455,Australia
537083,21754,HOME BUILDING BLOCK WORD,18,2011-09-20 17:57:00,6.1,12455,Australia
537083,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2011-09-20 17:57:00,0.6,12455,Australia
537083,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2011-09-20 17:57:00,3.45,12455,Australia
536377,48187,DOORMAT HOME SWEET HOME,5,2011-09-20 19:20:00,7.45,12348,United Kingdom
536377,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,18,2011-09-20 19:20:00,1.5,12348,United Kingdom
536377,22423,REGENCY CAKESTAND 3 TIER,15,2011-09-20 19:20:00,11.79,12348,United Kingdom
536377,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2011-09-20 19:20:00,2.37,12348,United Kingdom
536377,71053,WHITE METAL LANTERN,10,2011-09-20 19:20:00,3.69,12348,United Kingdom
536377,23203,JUMBO BAG VINTAGE DOILY,14,2011-09-20 19:20:00,1.85,12348,United Kingdom
C537702,21212,PACK OF 72 RETROSPOT CAKE CASES,-6,2011-09-20 19:25:00,0.58,12583,United Kingdom
C537702,71053,WHITE METAL LANTERN,-5,2011-09-20 19:25:00,3.59,12583,United Kingdom
C537702,84029E,RED WOOLLY HOTTIE WHITE HEART,-5,2011-09-20 19:25:00,3.89,12583,United Kingdom
C537702,22423,REGENCY CAKESTAND 3 TIER,-9,2011-09-20 19:25:00,13.04,12583,United Kingdom
540579,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,10,2011-09-20 19:51:00,1.54,13030,EIRE
540579,22752,SET 7 BABUSHKA NESTING BOXES,9,2011-09-20 19:51:00,8.13,13030,EIRE
538966,22138,BAKING SET 9 PIECE RETROSPOT,10,2011-09-21 09:31:00,4.86,12797,United Kingdom
538966,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-09-21 09:31:00,0.51,12797,United Kingdom
538966,22197,SMALL POPCORN HOLDER,4,2011-09-21 09:31:00,0.77,12797,United Kingdom
538966,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-09-21 09:31:00,3.88,12797,United Kingdom
538966,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2011-09-21 09:31:00,2.58,12797,United Kingdom
538966,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-09-21 09:31:00,2.93,12797,United Kingdom
538966,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,8,2011-09-21 09:31:00,1.77,12797,United Kingdom
539050,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-09-21 09:37:00,2.62,12806,United Kingdom
539050,23298,SPACEBOY LUNCH BOX,3,2011-09-21 09:37:00,1.91,12806,United Kingdom
539050,22138,BAKING SET 9 PIECE RETROSPOT,1,2011-09-21 09:37:00,5.15,12806,United Kingdom
539050,23203,JUMBO BAG VINTAGE DOILY,19,2011-09-21 09:37:00,1.99,12806,United Kingdom
539050,71053,WHITE METAL LANTERN,15,2011-09-21 09:37:00,3.32,12806,United Kingdom
537511,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2011-09-21 09:40:00,3.78,12540,United Kingdom
537511,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-09-21 09:40:00,2.59,12540,United Kingdom
537511,21754,HOME BUILDING BLOCK WORD,16,2011-09-21 09:40:00,5.53,12540,United Kingdom
538058,22138,BAKING SET 9 PIECE RETROSPOT,11,2011-09-21 10:11:00,5.41,12646,Belgium
538058,22960,JAM MAKING SET WITH JARS,12,2011-09-21 10:11:00,4.33,12646,Belgium
538058,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-09-21 10:11:00,7.38,12646,Belgium
538058,22138,BAKING SET 9 PIECE RETROSPOT,19,2011-09-21 10:11:00,4.86,12646,Belgium
538072,22197,SMALL POPCORN HOLDER,9,2011-09-21 12:59:00,0.9,12648,United Kingdom
538072,48187,DOORMAT HOME SWEET HOME,4,2011-09-21 12:59:00,7.46,12648,United Kingdom
538072,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2011-09-21 12:59:00,3.8,12648,United Kingdom
538072,23203,JUMBO BAG VINTAGE DOILY,3,2011-09-21 12:59:00,2.13,12648,United Kingdom
538072,84029E,RED WOOLLY HOTTIE WHITE HEART,16,2011-09-21 12:59:00,3.88,12648,United Kingdom
538072,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-09-21 12:59:00,2.46,12648,United Kingdom
537641,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2011-09-21 13:57:00,3.58,12569,United Kingdom
537641,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-09-21 13:57:00,2.6,12569,United Kingdom
537641,21754,HOME BUILDING BLOCK WORD,5,2011-09-21 13:57:00,5.57,12569,United Kingdom
537641,21754,HOME BUILDING BLOCK WORD,1,2011-09-21 13:57:00,6.17,12569,United Kingdom
537641,22197,SMALL POPCORN HOLDER,13,2011-09-21 13:57:00,0.83,12569,United Kingdom
541557,21506,FANCY FONT BIRTHDAY CARD,12,2011-09-21 15:06:00,0.44,13185,France
541557,22197,SMALL POPCORN HOLDER,10,2011-09-21 15:06:00,0.89,13185,France
541557,22138,BAKING SET 9 PIECE RETROSPOT,14,2011-09-21 15:06:00,4.76,13185,France
541557,21754,HOME BUILDING BLOCK WORD,8,2011-09-21 15:06:00,6.3,13185,France
541557,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,2011-09-21 15:06:00,2.7,13185,France
541557,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,20,2011-09-21 15:06:00,1.71,13185,France
541557,21754,HOME BUILDING BLOCK WORD,3,2011-09-21 15:06:00,5.74,13185,France
536679,23298,SPACEBOY LUNCH BOX,2,2011-09-21 15:31:00,1.83,12401,Belgium
536679,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2011-09-21 15:31:00,0.5,12401,Belgium
536679,21212,PACK OF 72 RETROSPOT CAKE CASES,18,2011-09-21 15:31:00,0.51,12401,Belgium
536679,71053,WHITE METAL LANTERN,16,2011-09-21 15:31:00,3.58,12401,Belgium
536679,71053,WHITE METAL LANTERN,3,2011-09-21 15:31:00,3.26,12401,Belgium
536679,22960,JAM MAKING SET WITH JARS,3,2011-09-21 15:31:00,4.59,12401,Belgium
536679,23298,SPACEBOY LUNCH BOX,12,2011-09-21 15:31:00,2.02,12401,Belgium
538339,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-09-21 15:48:00,3.6,12697,Germany
538339,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2011-09-21 15:48:00,3.65,12697,Germany
541239,23298,SPACEBOY LUNCH BOX,15,2011-09-21 19:40:00,2.11,13144,United Kingdom
541239,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2011-09-21 19:40:00,3.92,13144,United Kingdom
541239,22138,BAKING SET 9 PIECE RETROSPOT,14,2011-09-21 19:40:00,4.69,13144,United Kingdom
541239,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2011-09-21 19:40:00,2.3,13144,United Kingdom
540200,48187,DOORMAT HOME SWEET HOME,10,2011-09-22 08:21:00,7.24,12967,United Kingdom
540200,84879,ASSORTED COLOUR BIRD ORNAMENT,20,2011-09-22 08:21:00,1.53,12967,United Kingdom
540200,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,2011-09-22 08:21:00,3.64,12967,United Kingdom
540200,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-09-22 08:21:00,6.98,12967,United Kingdom
540200,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-09-22 08:21:00,2.53,12967,United Kingdom
540887,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-09-22 10:57:00,2.37,13086,United Kingdom
540887,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-09-22 10:57:00,2.63,13086,United Kingdom
540887,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-09-22 10:57:00,2.61,13086,United Kingdom
540887,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2011-09-22 10:57:00,3.61,13086,United Kingdom
540887,22138,BAKING SET 9 PIECE RETROSPOT,20,2011-09-22 10:57:00,4.76,13086,United Kingdom
540887,84029E,RED WOOLLY HOTTIE WHITE HEART,17,2011-09-22 10:57:00,3.56,13086,United Kingdom
540887,22197,SMALL POPCORN HOLDER,18,2011-09-22 10:57:00,0.78,13086,United Kingdom
541996,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2011-09-22 11:24:00,3.54,,United Kingdom
538372,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-09-22 11:41:00,1.75,12700,United Kingdom
538372,21212,PACK OF 72 RETROSPOT CAKE CASES,13,2011-09-22 11:41:00,0.51,12700,United Kingdom
538372,21506,FANCY FONT BIRTHDAY CARD,13,2011-09-22 11:41:00,0.4,12700,United Kingdom
538372,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-09-22 11:41:00,4.34,12700,United Kingdom
538372,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2011-09-22 11:41:00,4.59,12700,United Kingdom
542282,22138,BAKING SET 9 PIECE RETROSPOT,9,2011-09-22 12:25:00,5.03,,United Kingdom
539826,22960,JAM MAKING SET WITH JARS,15,2011-09-22 12:37:00,4.42,12925,United Kingdom
539826,22423,REGENCY CAKESTAND 3 TIER,2,2011-09-22 12:37:00,12.07,12925,United Kingdom
539826,84029E,RED WOOLLY HOTTIE WHITE HEART,14,2011-09-22 12:37:00,4.08,12925,United Kingdom
539826,22086,PAPER CHAIN KIT 50'S CHRISTMAS,18,2011-09-22 12:37:00,2.68,12925,United Kingdom
538435,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-09-22 13:04:00,2.36,12713,United Kingdom
538435,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2011-09-22 13:04:00,3.79,12713,United Kingdom
538435,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2011-09-22 13:04:00,0.6,12713,United Kingdom
538435,22960,JAM MAKING SET WITH JARS,15,2011-09-22 13:04:00,4.25,12713,United Kingdom
538435,22752,SET 7 BABUSHKA NESTING BOXES,15,2011-09-22 13:04:00,7.59,12713,United Kingdom
538435,84029E,RED WOOLLY HOTTIE WHITE HEART,11,2011-09-22 13:04:00,4.02,12713,United Kingdom
538435,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-09-22 13:04:00,3.84,12713,United Kingdom
538435,22138,BAKING SET 9 PIECE RETROSPOT,19,2011-09-22 13:04:00,5.09,12713,United Kingdom
539371,21506,FANCY FONT BIRTHDAY CARD,12,2011-09-22 13:13:00,0.45,12853,United Kingdom
539371,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-09-22 13:13:00,2.71,12853,United Kingdom
539371,48187,DOORMAT HOME SWEET HOME,20,2011-09-22 13:13:00,6.51,12853,United Kingdom
539371,23298,SPACEBOY LUNCH BOX,4,2011-09-22 13:13:00,1.9,12853,United Kingdom
539039,22960,JAM MAKING SET WITH JARS,1,2011-09-22 13:52:00,4.29,12804,United Kingdom
539039,23298,SPACEBOY LUNCH BOX,2,2011-09-22 13:52:00,2.04,12804,United Kingdom
539039,23298,SPACEBOY LUNCH BOX,19,2011-09-22 13:52:00,1.81,12804,United Kingdom
537485,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-09-22 14:20:00,1.68,12536,United Kingdom
537485,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,2,2011-09-22 14:20:00,1.5,12536,United Kingdom
537485,22197,SMALL POPCORN HOLDER,4,2011-09-22 14:20:00,0.83,12536,United Kingdom
537485,21506,FANCY FONT BIRTHDAY CARD,7,2011-09-22 14:20:00,0.4,12536,United Kingdom
538056,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-09-22 15:25:00,1.72,12646,Belgium
538056,71053,WHITE METAL LANTERN,4,2011-09-22 15:25:00,3.11,12646,Belgium
538056,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-09-22 15:25:00,1.8,12646,Belgium
537280,48187,DOORMAT HOME SWEET HOME,1,2011-09-22 17:05:00,7.63,12487,United Kingdom
540316,21506,FANCY FONT BIRTHDAY CARD,10,2011-09-22 17:17:00,0.42,12991,United Kingdom
540316,71053,WHITE METAL LANTERN,14,2011-09-22 17:17:00,3.19,12991,United Kingdom
540316,21754,HOME BUILDING BLOCK WORD,11,2011-09-22 17:17:00,5.6,12991,United Kingdom
540316,23203,JUMBO BAG VINTAGE DOILY,6,2011-09-22 17:17:00,1.95,12991,United Kingdom
539809,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-09-22 19:50:00,0.53,12921,Belgium
539809,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2011-09-22 19:50:00,2.71,12921,Belgium
539809,22752,SET 7 BABUSHKA NESTING BOXES,8,2011-09-22 19:50:00,7.1,12921,Belgium
539809,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2011-09-22 19:50:00,0.56,12921,Belgium
539809,22197,SMALL POPCORN HOLDER,14,2011-09-22 19:50:00,0.91,12921,Belgium
539809,22960,JAM MAKING SET WITH JARS,15,2011-09-22 19:50:00,4.4,12921,Belgium
539809,21506,FANCY FONT BIRTHDAY CARD,7,2011-09-22 19:50:00,0.46,12921,Belgium
536596,71053,WHITE METAL LANTERN,9,2011-09-22 19:54:00,3.33,12388,United Kingdom
536596,21506,FANCY FONT BIRTHDAY CARD,8,2011-09-22 19:54:00,0.41,12388,United Kingdom
536596,22960,JAM MAKING SET WITH JARS,7,2011-09-22 19:54:00,4.27,12388,United Kingdom
536596,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-09-22 19:54:00,7.46,12388,United Kingdom
536596,71053,WHITE METAL LANTERN,7,2011-09-22 19:54:00,3.67,12388,United Kingdom
536596,22086,PAPER CHAIN KIT 50'S CHRISTMAS,17,2011-09-22 19:54:00,2.31,12388,United Kingdom
536436,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-09-23 10:55:00,2.61,12359,United Kingdom
536436,22138,BAKING SET 9 PIECE RETROSPOT,6,2011-09-23 10:55:00,4.51,12359,United Kingdom
536436,22960,JAM MAKING SET WITH JARS,8,2011-09-23 10:55:00,4.19,12359,United Kingdom
536436,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-09-23 10:55:00,2.48,12359,United Kingdom
536436,21506,FANCY FONT BIRTHDAY CARD,3,2011-09-23 10:55:00,0.39,12359,United Kingdom
536440,48187,DOORMAT HOME SWEET HOME,10,2011-09-23 11:33:00,7.29,12360,Germany
536440,22423,REGENCY CAKESTAND 3 TIER,16,2011-09-23 11:33:00,12.46,12360,Germany
536440,22423,REGENCY CAKESTAND 3 TIER,16,2011-09-23 11:33:00,13.1,12360,Germany
536440,84406B,CREAM CUPID HEARTS COAT HANGER,17,2011-09-23 11:33:00,2.96,12360,Germany
537973,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,4,2011-09-23 12:47:00,1.67,12633,United Kingdom
537973,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-09-23 12:47:00,2.34,12633,United Kingdom
537973,71053,WHITE METAL LANTERN,4,2011-09-23 12:47:00,3.43,12633,United Kingdom
537973,21506,FANCY FONT BIRTHDAY CARD,20,2011-09-23 12:47:00,0.46,12633,United Kingdom
537973,21506,FANCY FONT BIRTHDAY CARD,5,2011-09-23 12:47:00,0.38,12633,United Kingdom
537973,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2011-09-23 12:47:00,3.43,12633,United Kingdom
541521,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,20,2011-09-23 12:50:00,1.48,13179,Netherlands
541521,22423,REGENCY CAKESTAND 3 TIER,16,2011-09-23 12:50:00,13.45,13179,Netherlands
541521,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2011-09-23 12:50:00,3.4,13179,Netherlands
541521,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-09-23 12:50:00,0.59,13179,Netherlands
541521,21506,FANCY FONT BIRTHDAY CARD,19,2011-09-23 12:50:00,0.42,13179,Netherlands
541521,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,11,2011-09-23 12:50:00,1.66,13179,Netherlands
537018,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-09-23 13:09:00,1.8,12450,Spain
537018,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2011-09-23 13:09:00,1.63,12450,Spain
537018,22197,SMALL POPCORN HOLDER,13,2011-09-23 13:09:00,0.89,12450,Spain
537018,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2011-09-23 13:09:00,2.32,12450,Spain
537018,23298,SPACEBOY LUNCH BOX,12,2011-09-23 13:09:00,2.01,12450,Spain
537095,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2011-09-23 16:17:00,4.34,12456,Italy
537095,21506,FANCY FONT BIRTHDAY CARD,14,2011-09-23 16:17:00,0.41,12456,Italy
537095,22752,SET 7 BABUSHKA NESTING BOXES,16,2011-09-23 16:17:00,8.37,12456,Italy
537095,71053,WHITE METAL LANTERN,12,2011-09-23 16:17:00,3.7,12456,Italy
537275,84406B,CREAM CUPID HEARTS COAT HANGER,14,2011-09-23 17:58:00,3.02,12487,United Kingdom
537275,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-09-23 17:58:00,2.77,12487,United Kingdom
537697,22423,REGENCY CAKESTAND 3 TIER,6,2011-09-23 18:10:00,12.24,12580,Portugal
537697,48187,DOORMAT HOME SWEET HOME,12,2011-09-23 18:10:00,6.47,12580,Portugal
537697,22138,BAKING SET 9 PIECE RETROSPOT,9,2011-09-23 18:10:00,4.99,12580,Portugal
537697,22197,SMALL POPCORN HOLDER,14,2011-09-23 18:10:00,0.9,12580,Portugal
538837,22086,PAPER CHAIN KIT 50'S CHRISTMAS,16,2011-09-24 09:53:00,2.77,12783,United Kingdom
538837,48187,DOORMAT HOME SWEET HOME,18,2011-09-24 09:53:00,7.09,12783,United Kingdom
538837,23298,SPACEBOY LUNCH BOX,7,2011-09-24 09:53:00,2.04,12783,United Kingdom
538837,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-09-24 09:53:00,3.02,12783,United Kingdom
538837,22197,SMALL POPCORN HOLDER,19,2011-09-24 09:53:00,0.86,12783,United Kingdom
538767,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-09-24 11:27:00,4.38,12774,United Kingdom
538767,84879,ASSORTED COLOUR BIRD ORNAMENT,20,2011-09-24 11:27:00,1.85,12774,United Kingdom
538767,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2011-09-24 11:27:00,0.6,12774,United Kingdom
538767,21754,HOME BUILDING BLOCK WORD,4,2011-09-24 11:27:00,5.79,12774,United Kingdom
538767,21754,HOME BUILDING BLOCK WORD,19,2011-09-24 11:27:00,5.74,12774,United Kingdom
538767,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-09-24 11:27:00,3.66,12774,United Kingdom
538444,21754,HOME BUILDING BLOCK WORD,13,2011-09-24 11:47:00,6.47,12715,France
538444,22960,JAM MAKING SET WITH JARS,7,2011-09-24 11:47:00,4.46,12715,France
538444,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-09-24 11:47:00,2.82,12715,France
538444,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-09-24 11:47:00,2.51,12715,France
538444,22197,SMALL POPCORN HOLDER,13,2011-09-24 11:47:00,0.78,12715,France
538444,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2011-09-24 11:47:00,2.71,12715,France
538444,23203,JUMBO BAG VINTAGE DOILY,14,2011-09-24 11:47:00,1.85,12715,France
538444,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-09-24 11:47:00,2.6,12715,France
540400,22960,JAM MAKING SET WITH JARS,8,2011-09-24 12:42:00,3.91,13007,United Kingdom
540400,84029E,RED WOOLLY HOTTIE WHITE HEART,19,2011-09-24 12:42:00,3.46,13007,United Kingdom
540400,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-09-24 12:42:00,3.8,13007,United Kingdom
540400,23298,SPACEBOY LUNCH BOX,11,2011-09-24 12:42:00,2.11,13007,United Kingdom
540400,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-09-24 12:42:00,4.24,13007,United Kingdom
540400,21506,FANCY FONT BIRTHDAY CARD,17,2011-09-24 12:42:00,0.44,13007,United Kingdom
540400,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-09-24 12:42:00,3.77,13007,United Kingdom
539474,71053,WHITE METAL LANTERN,14,2011-09-24 15:33:00,3.15,12869,United Kingdom
539474,23298,SPACEBOY LUNCH BOX,10,2011-09-24 15:33:00,1.91,12869,United Kingdom
539474,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2011-09-24 15:33:00,1.82,12869,United Kingdom
539474,22197,SMALL POPCORN HOLDER,19,2011-09-24 15:33:00,0.86,12869,United Kingdom
541420,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,2011-09-24 15:46:00,3.72,13167,United Kingdom
541420,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2011-09-24 15:46:00,1.56,13167,United Kingdom
541420,21754,HOME BUILDING BLOCK WORD,6,2011-09-24 15:46:00,6.44,13167,United Kingdom
541420,22138,BAKING SET 9 PIECE RETROSPOT,7,2011-09-24 15:46:00,4.69,13167,United Kingdom
541420,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2011-09-24 15:46:00,3.95,13167,United Kingdom
537918,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-09-24 16:00:00,1.67,12626,United Kingdom
537918,22423,REGENCY CAKESTAND 3 TIER,12,2011-09-24 16:00:00,13.5,12626,United Kingdom
540405,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-09-24 16:08:00,2.51,13007,United Kingdom
540405,71053,WHITE METAL LANTERN,18,2011-09-24 16:08:00,3.39,13007,United Kingdom
540405,21754,HOME BUILDING BLOCK WORD,10,2011-09-24 16:08:00,5.62,13007,United Kingdom
540405,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-09-24 16:08:00,7.45,13007,United Kingdom
540405,48187,DOORMAT HOME SWEET HOME,8,2011-09-24 16:08:00,7.49,13007,United Kingdom
540405,22960,JAM MAKING SET WITH JARS,7,2011-09-24 16:08:00,4.66,13007,United Kingdom
540405,21506,FANCY FONT BIRTHDAY CARD,14,2011-09-24 16:08:00,0.45,13007,United Kingdom
538846,22197,SMALL POPCORN HOLDER,16,2011-09-24 19:15:00,0.86,12784,Portugal
538129,21506,FANCY FONT BIRTHDAY CARD,3,2011-09-24 19:56:00,0.38,12654,United Kingdom
538129,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2011-09-24 19:56:00,4.59,12654,United Kingdom
537979,22197,SMALL POPCORN HOLDER,14,2011-09-25 10:18:00,0.93,12634,United Kingdom
537979,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-09-25 10:18:00,2.58,12634,United Kingdom
537979,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,2011-09-25 10:18:00,2.33,12634,United Kingdom
537979,22138,BAKING SET 9 PIECE RETROSPOT,16,2011-09-25 10:18:00,4.68,12634,United Kingdom
537979,23298,SPACEBOY LUNCH BOX,5,2011-09-25 10:18:00,1.87,12634,United Kingdom
537979,22752,SET 7 BABUSHKA NESTING BOXES,13,2011-09-25 10:18:00,7.47,12634,United Kingdom
537979,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2011-09-25 10:18:00,3.65,12634,United Kingdom
537979,23203,JUMBO BAG VINTAGE DOILY,5,2011-09-25 10:18:00,2.11,12634,United Kingdom
542094,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-09-25 10:47:00,0.55,,United Kingdom
538169,22423,REGENCY CAKESTAND 3 TIER,20,2011-09-25 11:36:00,13.01,12660,United Kingdom
538169,23203,JUMBO BAG VINTAGE DOILY,11,2011-09-25 11:36:00,2.11,12660,United Kingdom
538169,22960,JAM MAKING SET WITH JARS,1,2011-09-25 11:36:00,4.0,12660,United Kingdom
538169,22197,SMALL POPCORN HOLDER,12,2011-09-25 11:36:00,0.82,12660,United Kingdom
538169,22960,JAM MAKING SET WITH JARS,14,2011-09-25 11:36:00,4.13,12660,United Kingdom
538169,22138,BAKING SET 9 PIECE RETROSPOT,7,2011-09-25 11:36:00,4.53,12660,United Kingdom
538169,71053,WHITE METAL LANTERN,17,2011-09-25 11:36:00,3.38,12660,United Kingdom
539438,21754,HOME BUILDING BLOCK WORD,19,2011-09-25 12:24:00,5.71,12861,United Kingdom
539438,84879,ASSORTED COLOUR BIRD ORNAMENT,19,2011-09-25 12:24:00,1.66,12861,United Kingdom
539438,22960,JAM MAKING SET WITH JARS,19,2011-09-25 12:24:00,4.62,12861,United Kingdom
539438,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-09-25 12:24:00,2.77,12861,United Kingdom
539438,22197,SMALL POPCORN HOLDER,15,2011-09-25 12:24:00,0.84,12861,United Kingdom
539438,23203,JUMBO BAG VINTAGE DOILY,8,2011-09-25 12:24:00,1.85,12861,United Kingdom
539438,22138,BAKING SET 9 PIECE RETROSPOT,1,2011-09-25 12:24:00,4.52,12861,United Kingdom
539438,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,2011-09-25 12:24:00,3.65,12861,United Kingdom
536533,21754,HOME BUILDING BLOCK WORD,19,2011-09-25 13:07:00,5.65,12377,United Kingdom
536533,22086,PAPER CHAIN KIT 50'S CHRISTMAS,13,2011-09-25 13:07:00,2.58,12377,United Kingdom
